codigo,turno,data/hora,tipo
202500407,Tarde,2025-04-16 13:14:48,Acesso
202500404,Tarde,2025-04-16 13:14:55,Acesso
202500432,Tarde,2025-04-16 13:14:57,Acesso
202500438,Tarde,2025-04-16 13:15:01,Acesso
202500437,Tarde,2025-04-16 13:15:21,Acesso
202500434,Tarde,2025-04-16 13:15:29,Acesso
202500449,Tarde,2025-04-16 13:15:33,Acesso
202500421,Tarde,2025-04-16 13:15:41,Acesso
202500420,Tarde,2025-04-16 13:15:45,Acesso
202500431,Tarde,2025-04-16 13:15:48,Acesso
202500379,Tarde,2025-04-16 13:15:52,Acesso
202500504,Tarde,2025-04-16 13:15:56,Acesso
202500393,Tarde,2025-04-16 13:16:01,Acesso
202500394,Tarde,2025-04-16 13:16:07,Acesso
202500380,Tarde,2025-04-16 13:16:13,Acesso
202500388,Tarde,2025-04-16 13:16:18,Acesso
202500490,Tarde,2025-04-16 13:16:19,Acesso
202500426,Tarde,2025-04-16 13:16:26,Acesso
202500386,Tarde,2025-04-16 13:16:31,Acesso
202500418,Tarde,2025-04-16 13:16:35,Acesso
202500424,Tarde,2025-04-16 13:16:40,Acesso
202500463,Tarde,2025-04-16 13:16:44,Acesso
202500422,Tarde,2025-04-16 13:16:49,Acesso
202500427,Tarde,2025-04-16 13:16:55,Acesso
202500384,Tarde,2025-04-16 13:16:59,Acesso
202500481,Tarde,2025-04-16 13:17:03,Acesso
202500382,Tarde,2025-04-16 13:17:07,Acesso
202500395,Tarde,2025-04-16 13:17:11,Acesso
202500408,Tarde,2025-04-16 13:17:16,Acesso
202500410,Tarde,2025-04-16 13:17:20,Acesso
202500414,Tarde,2025-04-16 13:17:25,Acesso
202500477,Tarde,2025-04-16 13:17:27,Acesso
202500398,Tarde,2025-04-16 13:17:32,Acesso
202500450,Tarde,2025-04-16 13:17:36,Acesso
202500457,Tarde,2025-04-16 13:17:40,Acesso
202500472,Tarde,2025-04-16 13:17:45,Acesso
202500470,Tarde,2025-04-16 13:17:51,Acesso
202500467,Tarde,2025-04-16 13:17:56,Acesso
202500416,Tarde,2025-04-16 13:18:15,Acesso
202500476,Tarde,2025-04-16 13:18:19,Acesso
202500419,Tarde,2025-04-16 13:18:25,Acesso
202500465,Tarde,2025-04-16 13:18:29,Acesso
202500505,Tarde,2025-04-16 13:18:44,Acesso
202500455,Tarde,2025-04-16 13:18:58,Acesso
202500383,Tarde,2025-04-16 13:19:03,Acesso
202500444,Tarde,2025-04-16 13:19:06,Acesso
202500406,Tarde,2025-04-16 13:19:09,Acesso
202500466,Tarde,2025-04-16 13:19:11,Acesso
202500429,Tarde,2025-04-16 13:19:26,Acesso
202500399,Tarde,2025-04-16 13:19:32,Acesso
202500513,Tarde,2025-04-16 13:20:34,Acesso
202500451,Tarde,2025-04-16 13:21:03,Acesso
202500391,Tarde,2025-04-16 13:21:59,Acesso
202500400,Tarde,2025-04-16 13:22:24,Acesso
202500495,Tarde,2025-04-16 13:22:29,Acesso
202500436,Tarde,2025-04-16 13:22:32,Acesso
202500409,Tarde,2025-04-16 13:22:35,Acesso
202500443,Tarde,2025-04-16 13:22:54,Acesso
202500454,Tarde,2025-04-16 13:23:18,Acesso
202500441,Tarde,2025-04-16 13:24:04,Acesso
202500483,Tarde,2025-04-16 13:25:10,Acesso
202500509,Tarde,2025-04-16 13:25:18,Acesso
202500413,Tarde,2025-04-16 13:25:37,Acesso
202500387,Tarde,2025-04-16 13:25:52,Acesso
202500502,Tarde,2025-04-16 13:26:20,Acesso
202500447,Tarde,2025-04-16 13:26:27,Acesso
202500425,Tarde,2025-04-16 13:26:44,Acesso
202500474,Tarde,2025-04-16 13:27:09,Acesso
202500475,Tarde,2025-04-16 13:27:15,Acesso
202500473,Tarde,2025-04-16 13:27:18,Acesso
202500471,Tarde,2025-04-16 13:27:22,Acesso
202500503,Tarde,2025-04-16 13:27:27,Acesso
202500478,Tarde,2025-04-16 13:28:07,Acesso
202500510,Tarde,2025-04-16 13:28:09,Acesso
202500456,Tarde,2025-04-16 13:30:38,Acesso
202500433,Tarde,2025-04-16 13:33:01,Acesso
202500392,Tarde,2025-04-16 13:34:15,Acesso
202500389,Tarde,2025-04-16 13:34:52,Acesso
202500401,Tarde,2025-04-16 13:34:57,Acesso
202500412,Tarde,2025-04-16 13:35:24,Acesso
202500469,Tarde,2025-04-16 13:35:44,Acesso
202500439,Tarde,2025-04-16 13:38:00,Acesso
202500480,Tarde,2025-04-16 13:38:58,Acesso
202500459,Tarde,2025-04-16 13:40:01,Acesso
202500468,Tarde,2025-04-16 14:51:44,Acesso
202500002,Tarde,2025-04-16 16:08:47,Acesso
202500498,Tarde,2025-04-16 17:29:54,Acesso
202500499,Tarde,2025-04-16 17:31:10,Acesso
202500454,Tarde,2025-04-16 13:03:53,Acesso
202500426,Tarde,2025-04-16 13:09:05,Acesso
202500481,Tarde,2025-04-16 13:09:17,Acesso
